"Team","G","IP","K.","BB.","HR.9","BABIP","LOB.","GB.","LD.","FB.","HR.FB","EV","WHIP","ERA","FIP","xFIP","SIERA","WAR","O.Swing.","F.Strike.","SwStr.","Zone.","Barrel.","HardHit.","Date"
"Cardinals",39,39.2,0.323,0.099,2.04,0.222,0.838,0.337,0.202,0.461,0.22,90.6,1.08,4.08,4.98,4.09,3.44,-0.1,0.318,0.652,0.147,0.454,0.111,0.344,2019-04-26
"Marlins",43,43.2,0.273,0.104,1.44,0.269,0.784,0.404,0.165,0.431,0.149,88.4,1.24,4.12,4.52,4.58,3.99,0.1,0.278,0.585,0.128,0.428,0.09,0.36,2019-04-26
"Brewers",46,53.2,0.224,0.125,1.17,0.285,0.759,0.424,0.245,0.331,0.14,86.8,1.43,4.19,4.59,4.75,4.78,-0.2,0.276,0.543,0.088,0.4,0.06,0.344,2019-04-26
"Dodgers",42,41.2,0.276,0.076,1.73,0.25,0.754,0.423,0.154,0.423,0.182,90.7,1.08,4.32,4.82,4.43,3.62,-0.1,0.325,0.529,0.131,0.428,0.096,0.423,2019-04-26
"Padres",32,37,0.259,0.068,1.95,0.233,0.729,0.49,0.184,0.327,0.25,83.7,1.05,4.38,4.86,3.77,3.59,0.2,0.325,0.633,0.127,0.36,0.051,0.235,2019-04-26
"Yankees",42,43.2,0.278,0.123,1.44,0.288,0.723,0.432,0.18,0.387,0.163,90.6,1.37,4.95,4.57,4.44,4.17,0.4,0.256,0.594,0.123,0.426,0.099,0.414,2019-04-26
"Indians",43,41.2,0.199,0.097,1.51,0.317,0.743,0.445,0.195,0.359,0.152,89.3,1.54,4.97,4.99,5,4.69,0.2,0.272,0.597,0.099,0.451,0.046,0.323,2019-04-26
"Angels",51,64.2,0.251,0.147,1.67,0.289,0.751,0.382,0.18,0.438,0.154,88.8,1.61,5.01,5.44,5.43,4.86,-0.1,0.299,0.559,0.113,0.41,0.073,0.393,2019-04-26
"Twins",35,37.2,0.241,0.088,1.43,0.34,0.672,0.398,0.25,0.352,0.158,90.2,1.51,5.02,4.46,4.4,4.13,0.6,0.313,0.629,0.119,0.432,0.089,0.411,2019-04-26
"Mets",34,49.2,0.203,0.106,1.27,0.275,0.664,0.404,0.171,0.425,0.113,88.2,1.39,5.07,4.72,5.38,4.84,0.3,0.3,0.567,0.105,0.434,0.067,0.356,2019-04-26
"Rays",47,64.1,0.263,0.101,1.4,0.325,0.696,0.43,0.233,0.337,0.172,85.9,1.43,5.18,4.32,4.09,4.02,0.3,0.329,0.64,0.129,0.428,0.085,0.324,2019-04-26
"Pirates",34,34.2,0.252,0.071,1.3,0.38,0.723,0.34,0.194,0.466,0.104,86.2,1.56,5.19,3.79,4.67,3.92,0.4,0.304,0.632,0.115,0.467,0.057,0.295,2019-04-26
"Orioles",43,51.2,0.223,0.1,1.39,0.326,0.673,0.437,0.205,0.358,0.148,91.6,1.51,5.57,4.76,4.83,4.47,0.5,0.27,0.515,0.105,0.418,0.059,0.441,2019-04-26
"Tigers",45,37.2,0.228,0.111,1.19,0.349,0.696,0.491,0.173,0.336,0.135,89.9,1.62,5.73,4.54,4.77,4.48,0.2,0.312,0.561,0.117,0.442,0.099,0.432,2019-04-26
"Mariners",37,36.1,0.255,0.103,1.98,0.323,0.641,0.359,0.243,0.398,0.195,90.2,1.54,5.94,5.33,4.72,4.2,0,0.285,0.545,0.142,0.452,0.096,0.423,2019-04-26
"Nationals",36,29,0.215,0.111,1.55,0.28,0.65,0.44,0.202,0.357,0.167,88.8,1.48,6.21,5.42,5.24,4.7,0,0.312,0.585,0.098,0.41,0.103,0.368,2019-04-26
"Rangers",38,50.2,0.183,0.104,1.78,0.309,0.676,0.403,0.277,0.321,0.196,90.2,1.58,6.22,5.84,5.28,4.99,-0.3,0.241,0.604,0.082,0.443,0.088,0.396,2019-04-26
"Red Sox",46,49,0.267,0.12,1.65,0.352,0.653,0.388,0.217,0.395,0.176,89.9,1.59,6.24,4.95,4.63,4.26,0.1,0.316,0.613,0.13,0.407,0.084,0.382,2019-04-26
"Diamondbacks",34,42,0.268,0.065,0.64,0.262,0.911,0.462,0.217,0.321,0.088,88.7,0.98,1.5,3.21,3.9,3.49,0.8,0.291,0.524,0.122,0.412,0.028,0.387,2019-04-27
"Astros",33,34.2,0.225,0.094,0.78,0.222,0.732,0.495,0.151,0.355,0.091,89.7,1.04,3.12,3.76,4.53,4.3,0.5,0.281,0.58,0.114,0.42,0.054,0.323,2019-04-27
"Phillies",45,52.2,0.26,0.079,0.85,0.336,0.794,0.424,0.201,0.375,0.093,89.7,1.33,3.25,3.52,4.32,3.81,1,0.335,0.599,0.147,0.423,0.062,0.366,2019-04-27
"White Sox",39,44.1,0.208,0.104,1.62,0.209,0.818,0.413,0.14,0.446,0.148,89,1.15,3.25,5.33,5.41,4.76,-0.1,0.301,0.667,0.108,0.465,0.081,0.382,2019-04-27
"Cubs",36,33,0.254,0.134,0.82,0.301,0.799,0.523,0.174,0.302,0.115,89.1,1.42,3.27,4.03,4.42,4.47,0.2,0.271,0.634,0.12,0.402,0.058,0.384,2019-04-27
"Blue Jays",39,43.2,0.246,0.086,1.44,0.236,0.838,0.466,0.138,0.397,0.152,87.3,1.1,3.3,4.36,4.37,4.03,0.1,0.334,0.549,0.126,0.415,0.068,0.316,2019-04-27
"Royals",37,43.1,0.239,0.112,1.04,0.322,0.81,0.513,0.205,0.282,0.152,90.6,1.45,3.74,4.23,4.24,4.29,0.4,0.255,0.553,0.101,0.393,0.075,0.45,2019-04-27
"Reds",52,43,0.26,0.096,1.05,0.28,0.766,0.477,0.234,0.29,0.161,89,1.21,3.77,3.91,3.83,3.91,0.5,0.32,0.593,0.135,0.43,0.036,0.268,2019-04-27
"Giants",30,30.2,0.258,0.097,1.47,0.23,0.786,0.506,0.169,0.325,0.2,88.6,1.11,3.82,4.52,4.02,3.94,0,0.317,0.685,0.096,0.406,0.063,0.418,2019-04-27
"Braves",45,46,0.25,0.156,0.59,0.325,0.678,0.429,0.218,0.353,0.071,87.8,1.63,3.91,4.11,5.07,4.96,0.2,0.303,0.632,0.108,0.385,0.033,0.317,2019-04-27
"Rockies",43,38.2,0.208,0.098,1.16,0.313,0.811,0.496,0.205,0.299,0.143,90.4,1.47,3.96,4.58,4.7,4.47,0.1,0.275,0.566,0.107,0.433,0.068,0.462,2019-04-27
"Mariners",41,42,0.253,0.129,1.71,0.276,0.753,0.384,0.223,0.393,0.182,90.3,1.45,4.07,5.31,4.92,4.56,0,0.266,0.516,0.127,0.44,0.106,0.434,2019-04-27
"Dodgers",41,39.2,0.283,0.075,1.82,0.216,0.769,0.406,0.125,0.469,0.178,89.9,0.98,4.08,4.93,4.56,3.56,-0.2,0.32,0.553,0.128,0.431,0.094,0.385,2019-04-27
"Marlins",43,40.2,0.277,0.116,1.55,0.281,0.801,0.366,0.168,0.465,0.149,88.5,1.33,4.2,4.71,4.78,4.13,0,0.28,0.578,0.128,0.421,0.097,0.34,2019-04-27
"Brewers",44,53.1,0.231,0.122,1.18,0.284,0.752,0.432,0.236,0.331,0.143,87.3,1.41,4.22,4.51,4.63,4.65,-0.2,0.279,0.568,0.095,0.399,0.054,0.345,2019-04-27
"Yankees",44,44.2,0.288,0.141,0.81,0.288,0.727,0.444,0.185,0.37,0.1,90.2,1.37,4.23,3.8,4.41,4.32,0.6,0.26,0.586,0.119,0.411,0.083,0.407,2019-04-27
"Athletics",36,39.1,0.26,0.098,1.6,0.314,0.768,0.308,0.25,0.442,0.152,89.9,1.42,4.58,4.69,4.7,4.13,0.1,0.316,0.647,0.115,0.416,0.064,0.431,2019-04-27
"Twins",39,40.2,0.245,0.098,1.33,0.336,0.701,0.409,0.243,0.348,0.15,90,1.52,4.65,4.39,4.43,4.2,0.6,0.314,0.614,0.118,0.424,0.092,0.412,2019-04-27
"Padres",32,36.1,0.262,0.081,2.23,0.25,0.764,0.454,0.186,0.361,0.257,85,1.18,4.71,5.36,4.06,3.77,-0.1,0.312,0.617,0.129,0.361,0.062,0.258,2019-04-27
"Rays",42,57.1,0.265,0.098,1.41,0.315,0.727,0.411,0.238,0.351,0.17,86.6,1.38,4.87,4.3,4.09,3.97,0.3,0.33,0.633,0.133,0.429,0.097,0.335,2019-04-27
"Pirates",33,35,0.272,0.082,1.03,0.398,0.734,0.38,0.19,0.43,0.093,86.2,1.6,4.89,3.36,4.32,3.75,0.6,0.308,0.633,0.117,0.46,0.049,0.284,2019-04-27
"Angels",52,64.2,0.254,0.146,1.53,0.293,0.734,0.377,0.177,0.446,0.141,89.4,1.58,5.01,5.19,5.38,4.8,0,0.291,0.559,0.108,0.414,0.069,0.406,2019-04-27
"Orioles",42,53.1,0.228,0.095,1.52,0.31,0.708,0.448,0.188,0.364,0.161,91.6,1.43,5.06,4.83,4.72,4.32,0.4,0.279,0.509,0.105,0.415,0.071,0.455,2019-04-27
"Indians",41,38.1,0.207,0.089,1.64,0.313,0.742,0.41,0.222,0.368,0.163,88.5,1.49,5.17,4.94,4.79,4.53,0.1,0.278,0.598,0.097,0.451,0.042,0.311,2019-04-27
"Cardinals",44,43.2,0.322,0.098,2.27,0.261,0.739,0.324,0.225,0.451,0.239,90.5,1.21,5.36,5.23,4.05,3.44,-0.3,0.32,0.639,0.148,0.449,0.126,0.359,2019-04-27
"Nationals",34,28,0.22,0.118,1.61,0.253,0.694,0.449,0.192,0.359,0.179,89.2,1.39,5.46,5.57,5.24,4.73,0.1,0.315,0.575,0.097,0.408,0.1,0.35,2019-04-27
"Rangers",38,52,0.186,0.119,1.38,0.291,0.691,0.403,0.27,0.327,0.154,90,1.54,5.54,5.43,5.41,5.15,0.1,0.25,0.602,0.083,0.445,0.069,0.384,2019-04-27
"Mets",35,51.2,0.213,0.113,1.22,0.293,0.625,0.393,0.193,0.413,0.113,88.2,1.47,5.75,4.65,5.27,4.81,0.3,0.302,0.561,0.108,0.411,0.065,0.344,2019-04-27
"Red Sox",42,46.2,0.262,0.117,1.54,0.364,0.653,0.4,0.208,0.392,0.163,90.1,1.61,6.17,4.8,4.66,4.27,0.1,0.313,0.612,0.132,0.411,0.079,0.381,2019-04-27
"Tigers",50,41.1,0.228,0.109,1.74,0.381,0.679,0.456,0.192,0.352,0.182,90.9,1.79,6.97,5.27,4.87,4.5,-0.1,0.304,0.549,0.119,0.451,0.103,0.468,2019-04-27
"Diamondbacks",34,44.1,0.242,0.06,0.81,0.276,0.888,0.45,0.225,0.325,0.103,89.6,1.06,2.03,3.62,4.2,3.73,0.6,0.282,0.538,0.114,0.415,0.05,0.408,2019-04-28
"Cubs",32,32,0.271,0.093,0.84,0.282,0.828,0.556,0.16,0.284,0.13,89.7,1.16,2.53,3.46,3.68,3.65,0.3,0.311,0.628,0.129,0.41,0.062,0.432,2019-04-28
"White Sox",37,42.1,0.208,0.11,1.49,0.204,0.85,0.421,0.132,0.447,0.137,88.9,1.13,2.98,5.22,5.47,4.83,-0.1,0.303,0.671,0.107,0.459,0.078,0.374,2019-04-28
"Blue Jays",37,44.2,0.225,0.084,1.41,0.224,0.838,0.451,0.131,0.418,0.137,87.6,1.07,3.22,4.47,4.7,4.27,0.1,0.332,0.551,0.118,0.417,0.065,0.317,2019-04-28
"Phillies",47,52.2,0.264,0.084,1.03,0.336,0.814,0.437,0.197,0.366,0.115,88.8,1.35,3.25,3.78,4.27,3.8,0.9,0.333,0.586,0.151,0.409,0.063,0.336,2019-04-28
"Rockies",43,40,0.208,0.092,1.13,0.301,0.843,0.47,0.205,0.325,0.132,90.5,1.38,3.38,4.46,4.73,4.46,0.2,0.287,0.561,0.109,0.419,0.068,0.449,2019-04-28
"Royals",39,46.2,0.243,0.119,0.96,0.311,0.823,0.5,0.202,0.298,0.135,89.6,1.44,3.47,4.18,4.36,4.39,0.4,0.254,0.559,0.096,0.388,0.071,0.417,2019-04-28
"Astros",33,35.2,0.224,0.091,0.76,0.234,0.69,0.479,0.188,0.333,0.094,89.9,1.07,3.53,3.69,4.38,4.27,0.5,0.286,0.573,0.118,0.426,0.052,0.32,2019-04-28
"Giants",30,32.2,0.235,0.106,1.38,0.235,0.813,0.488,0.167,0.345,0.172,89.3,1.16,3.58,4.68,4.46,4.35,-0.1,0.293,0.659,0.09,0.408,0.081,0.453,2019-04-28
"Dodgers",39,35.1,0.27,0.078,1.78,0.2,0.788,0.368,0.115,0.517,0.156,88.8,0.96,3.82,5,4.95,3.8,0,0.327,0.56,0.134,0.434,0.103,0.345,2019-04-28
"Reds",50,42.1,0.247,0.086,0.85,0.275,0.733,0.491,0.25,0.259,0.143,88.4,1.16,3.83,3.69,3.77,3.86,0.6,0.323,0.598,0.13,0.42,0.035,0.31,2019-04-28
"Padres",31,36.2,0.264,0.074,2.45,0.216,0.885,0.433,0.165,0.402,0.256,86,1.09,3.93,5.53,4.1,3.72,-0.2,0.299,0.608,0.12,0.368,0.071,0.286,2019-04-28
"Pirates",34,35.1,0.278,0.089,0.51,0.398,0.728,0.408,0.194,0.398,0.051,85.2,1.56,4.33,2.65,4.11,3.74,0.9,0.309,0.627,0.119,0.459,0.03,0.25,2019-04-28
"Athletics",39,43,0.275,0.106,1.47,0.315,0.771,0.309,0.255,0.436,0.146,89.9,1.42,4.4,4.45,4.55,4.05,0.2,0.318,0.651,0.122,0.409,0.061,0.426,2019-04-28
"Rays",45,58.1,0.266,0.101,1.54,0.301,0.773,0.388,0.25,0.362,0.182,86.6,1.35,4.47,4.52,4.16,4.02,0.2,0.329,0.641,0.133,0.432,0.096,0.321,2019-04-28
"Cardinals",44,45,0.348,0.098,2.2,0.239,0.798,0.347,0.235,0.418,0.268,90.1,1.11,4.6,4.95,3.58,3.15,-0.1,0.324,0.63,0.147,0.45,0.131,0.374,2019-04-28
"Twins",39,40.2,0.258,0.093,1.33,0.336,0.69,0.42,0.241,0.339,0.158,89.9,1.48,4.65,4.22,4.16,3.98,0.6,0.314,0.604,0.121,0.421,0.095,0.405,2019-04-28
"Brewers",48,55.1,0.248,0.124,1.46,0.308,0.739,0.414,0.243,0.342,0.173,87.5,1.5,4.88,4.79,4.54,4.51,-0.3,0.28,0.579,0.103,0.403,0.059,0.362,2019-04-28
"Marlins",43,41.2,0.265,0.122,1.73,0.29,0.768,0.415,0.16,0.425,0.178,89.2,1.42,4.97,5.21,4.86,4.31,-0.3,0.274,0.558,0.108,0.422,0.093,0.37,2019-04-28
"Braves",46,41.1,0.237,0.165,0.87,0.321,0.643,0.445,0.218,0.336,0.108,88.7,1.72,5.01,4.79,5.31,5.24,-0.1,0.293,0.624,0.106,0.382,0.053,0.345,2019-04-28
"Indians",43,39,0.211,0.082,1.85,0.301,0.759,0.4,0.225,0.375,0.178,87.6,1.44,5.08,5.11,4.74,4.42,0.1,0.289,0.614,0.093,0.453,0.05,0.314,2019-04-28
"Mariners",42,43,0.23,0.137,1.88,0.325,0.734,0.384,0.256,0.36,0.2,90.4,1.74,5.23,5.91,5.27,4.92,-0.2,0.264,0.52,0.116,0.435,0.103,0.437,2019-04-28
"Yankees",43,42.2,0.277,0.144,1.27,0.314,0.712,0.417,0.204,0.38,0.146,89.9,1.52,5.27,4.57,4.66,4.49,0.2,0.258,0.58,0.121,0.417,0.083,0.38,2019-04-28
"Rangers",39,54,0.194,0.116,1.33,0.286,0.691,0.407,0.272,0.321,0.154,89.8,1.48,5.33,5.23,5.22,5,0.2,0.252,0.599,0.086,0.445,0.068,0.377,2019-04-28
"Mets",35,48,0.225,0.117,0.94,0.284,0.613,0.43,0.17,0.4,0.093,87.8,1.42,5.44,4.19,5.08,4.7,0.6,0.298,0.582,0.112,0.405,0.05,0.309,2019-04-28
"Angels",51,67.1,0.244,0.138,1.47,0.328,0.703,0.382,0.199,0.419,0.138,90.1,1.68,5.61,5.09,5.32,4.8,0.2,0.293,0.538,0.107,0.4,0.073,0.414,2019-04-28
"Red Sox",41,44.2,0.264,0.124,1.61,0.333,0.714,0.412,0.211,0.377,0.186,90.2,1.52,5.64,5.01,4.59,4.35,0,0.316,0.591,0.137,0.402,0.086,0.388,2019-04-28
"Orioles",42,53.1,0.214,0.092,2.36,0.299,0.714,0.416,0.186,0.398,0.219,91.7,1.5,6.08,6.18,5.15,4.51,-0.3,0.274,0.508,0.101,0.412,0.093,0.478,2019-04-28
"Nationals",37,29,0.228,0.132,1.55,0.286,0.605,0.457,0.185,0.358,0.172,89.3,1.55,6.83,5.7,5.44,4.84,0,0.313,0.596,0.106,0.406,0.11,0.354,2019-04-28
"Tigers",46,39.1,0.217,0.098,1.83,0.388,0.663,0.455,0.195,0.35,0.186,90.8,1.81,7.32,5.35,4.88,4.47,-0.1,0.308,0.56,0.119,0.457,0.097,0.468,2019-04-28
"Diamondbacks",38,53,0.252,0.069,0.68,0.267,0.89,0.468,0.194,0.338,0.085,90.2,1.04,1.87,3.48,4.26,3.71,0.9,0.307,0.546,0.123,0.4,0.043,0.417,2019-04-29
"Cubs",40,41.1,0.274,0.113,0.65,0.293,0.837,0.564,0.178,0.257,0.115,88.8,1.23,2.4,3.38,3.69,3.86,0.5,0.295,0.625,0.122,0.405,0.069,0.402,2019-04-29
"Blue Jays",39,45.2,0.224,0.093,1.18,0.212,0.862,0.407,0.13,0.463,0.105,88,1.05,2.76,4.31,5.08,4.44,0.2,0.32,0.508,0.121,0.411,0.081,0.315,2019-04-29
"Padres",34,39.2,0.281,0.081,2.27,0.207,1,0.41,0.19,0.4,0.25,87.2,1.06,2.95,5.21,3.93,3.62,-0.1,0.281,0.606,0.116,0.383,0.069,0.304,2019-04-29
"White Sox",36,42.1,0.231,0.116,1.49,0.204,0.85,0.413,0.138,0.45,0.143,88.6,1.13,2.98,5.1,5.26,4.63,0,0.309,0.688,0.118,0.454,0.082,0.373,2019-04-29
"Royals",37,47,0.251,0.113,1.15,0.308,0.842,0.496,0.211,0.293,0.167,89.9,1.4,3.45,4.36,4.23,4.22,0.3,0.255,0.567,0.096,0.391,0.079,0.429,2019-04-29
"Astros",33,36,0.226,0.089,0.75,0.25,0.707,0.49,0.184,0.327,0.094,89.1,1.11,3.5,3.63,4.32,4.2,0.4,0.311,0.568,0.122,0.428,0.051,0.313,2019-04-29
"Reds",47,40.1,0.248,0.085,0.45,0.286,0.714,0.48,0.255,0.265,0.074,88,1.14,3.57,3.09,3.78,3.85,0.9,0.346,0.624,0.145,0.416,0.037,0.336,2019-04-29
"Rockies",48,43.1,0.194,0.094,1.25,0.307,0.833,0.439,0.227,0.333,0.136,90.2,1.45,3.74,4.76,4.98,4.7,0.1,0.294,0.576,0.106,0.422,0.068,0.421,2019-04-29
"Phillies",40,44.2,0.231,0.085,1.21,0.344,0.799,0.438,0.208,0.354,0.13,89.2,1.48,3.83,4.38,4.68,4.18,0.4,0.318,0.578,0.139,0.413,0.061,0.344,2019-04-29
"Dodgers",40,37.1,0.27,0.079,1.69,0.23,0.789,0.372,0.138,0.489,0.152,88.5,1.04,3.86,4.82,4.83,3.79,0.1,0.341,0.599,0.132,0.446,0.096,0.33,2019-04-29
"Athletics",39,44.2,0.268,0.106,1.41,0.313,0.801,0.322,0.246,0.432,0.137,89.5,1.43,4.03,4.42,4.66,4.12,0.1,0.323,0.646,0.116,0.406,0.074,0.418,2019-04-29
"Rays",42,56.1,0.252,0.101,1.28,0.297,0.772,0.389,0.235,0.376,0.143,87.2,1.33,4.15,4.26,4.39,4.18,0.4,0.328,0.639,0.13,0.436,0.085,0.327,2019-04-29
"Twins",37,40.1,0.253,0.08,1.34,0.312,0.687,0.432,0.234,0.333,0.162,90,1.34,4.24,4.08,3.97,3.86,0.6,0.319,0.598,0.113,0.417,0.096,0.417,2019-04-29
"Giants",31,35.2,0.242,0.101,1.51,0.267,0.751,0.432,0.2,0.368,0.171,89.8,1.26,4.54,4.81,4.58,4.27,-0.1,0.299,0.658,0.096,0.41,0.083,0.438,2019-04-29
"Braves",48,42.1,0.231,0.171,1.06,0.3,0.667,0.446,0.223,0.33,0.135,87.7,1.7,4.68,5.27,5.47,5.4,-0.4,0.306,0.633,0.109,0.374,0.061,0.313,2019-04-29
"Pirates",35,34.1,0.268,0.085,0.52,0.381,0.671,0.418,0.194,0.388,0.053,85.2,1.51,4.72,2.72,4.16,3.8,0.9,0.339,0.647,0.114,0.454,0.03,0.232,2019-04-29
"Mets",34,47,0.243,0.104,0.77,0.268,0.607,0.441,0.189,0.37,0.085,87,1.26,4.79,3.64,4.52,4.29,0.9,0.293,0.579,0.112,0.403,0.046,0.29,2019-04-29
"Indians",40,35,0.222,0.085,1.8,0.303,0.771,0.406,0.226,0.368,0.179,87.6,1.43,4.89,4.99,4.6,4.31,0.2,0.295,0.621,0.093,0.445,0.047,0.311,2019-04-29
"Cardinals",44,43,0.345,0.09,2.09,0.261,0.73,0.289,0.278,0.433,0.238,89.9,1.14,5.02,4.66,3.58,3.13,0,0.351,0.633,0.154,0.441,0.133,0.398,2019-04-29
"Nationals",41,36,0.25,0.119,1.25,0.286,0.667,0.484,0.179,0.337,0.156,88.8,1.39,5.25,4.8,4.76,4.36,0.3,0.314,0.613,0.12,0.396,0.094,0.354,2019-04-29
"Mariners",44,44.1,0.25,0.134,2.03,0.342,0.71,0.388,0.24,0.372,0.208,90.4,1.8,5.28,5.88,5.1,4.65,-0.3,0.279,0.532,0.115,0.43,0.1,0.454,2019-04-29
"Brewers",49,52.2,0.255,0.136,1.37,0.319,0.696,0.434,0.238,0.329,0.17,87.9,1.58,5.3,4.73,4.53,4.58,-0.2,0.284,0.579,0.106,0.396,0.063,0.371,2019-04-29
"Marlins",38,37,0.292,0.124,1.7,0.31,0.736,0.427,0.191,0.382,0.206,89.1,1.43,5.35,5,4.37,4.04,-0.2,0.281,0.578,0.123,0.428,0.088,0.385,2019-04-29
"Orioles",41,53.1,0.208,0.102,2.19,0.293,0.741,0.394,0.2,0.406,0.2,91.1,1.5,5.57,6.06,5.32,4.72,-0.3,0.269,0.5,0.095,0.397,0.088,0.456,2019-04-29
"Red Sox",41,44.2,0.267,0.12,1.61,0.327,0.687,0.425,0.212,0.363,0.195,90.6,1.48,5.64,4.94,4.44,4.25,0,0.319,0.592,0.141,0.405,0.078,0.409,2019-04-29
"Rangers",37,51,0.18,0.12,1.41,0.291,0.687,0.403,0.264,0.333,0.151,89.7,1.57,5.65,5.49,5.52,5.25,0.1,0.246,0.597,0.083,0.451,0.075,0.371,2019-04-29
"Angels",53,69.1,0.241,0.136,1.43,0.335,0.701,0.382,0.201,0.417,0.133,90.2,1.7,5.71,5.06,5.38,4.8,0.2,0.294,0.54,0.107,0.403,0.075,0.417,2019-04-29
"Yankees",41,40.2,0.276,0.144,1.55,0.309,0.701,0.433,0.192,0.375,0.179,89,1.55,5.75,4.98,4.65,4.49,0.1,0.262,0.569,0.124,0.418,0.077,0.365,2019-04-29
"Tigers",45,36.1,0.216,0.108,1.73,0.4,0.627,0.443,0.209,0.348,0.175,90,1.93,8.17,5.36,5.05,4.63,-0.1,0.325,0.557,0.122,0.462,0.085,0.444,2019-04-29
"Diamondbacks",38,53,0.252,0.069,0.68,0.267,0.89,0.468,0.194,0.338,0.085,90.2,1.04,1.87,3.48,4.26,3.71,0.9,0.307,0.546,0.123,0.4,0.043,0.417,2019-04-30
"Cubs",37,38,0.263,0.115,0.71,0.29,0.826,0.558,0.179,0.263,0.12,89.3,1.26,2.61,3.58,3.86,4.02,0.4,0.295,0.615,0.121,0.415,0.073,0.406,2019-04-30
"Padres",35,40,0.258,0.086,2.25,0.206,1,0.4,0.181,0.419,0.227,87.2,1.1,2.93,5.41,4.35,3.94,-0.2,0.278,0.607,0.112,0.376,0.065,0.299,2019-04-30
"Blue Jays",35,42.2,0.214,0.098,1.27,0.214,0.859,0.393,0.12,0.487,0.105,88.2,1.1,2.95,4.57,5.4,4.66,0.1,0.315,0.514,0.117,0.414,0.085,0.314,2019-04-30
"Reds",48,42.2,0.259,0.092,0.21,0.294,0.751,0.448,0.257,0.295,0.032,88.4,1.15,2.95,2.75,3.89,3.91,1.2,0.341,0.609,0.145,0.412,0.027,0.364,2019-04-30
"White Sox",38,41.2,0.237,0.098,1.51,0.238,0.853,0.423,0.144,0.432,0.146,88.4,1.18,3.02,4.87,4.98,4.33,0.1,0.316,0.688,0.114,0.447,0.08,0.357,2019-04-30
"Astros",35,38,0.216,0.085,0.71,0.243,0.714,0.505,0.181,0.314,0.091,89,1.08,3.32,3.61,4.31,4.22,0.5,0.31,0.569,0.119,0.435,0.047,0.321,2019-04-30
"Twins",37,39.1,0.25,0.089,1.14,0.305,0.739,0.472,0.236,0.292,0.161,89.6,1.32,3.43,3.95,3.87,3.93,0.7,0.31,0.583,0.111,0.415,0.064,0.391,2019-04-30
"Rockies",46,43,0.185,0.09,1.05,0.31,0.828,0.444,0.248,0.308,0.122,89.7,1.44,3.56,4.49,4.88,4.71,0.2,0.312,0.587,0.106,0.419,0.06,0.403,2019-04-30
"Royals",39,48,0.243,0.112,0.94,0.31,0.806,0.484,0.219,0.297,0.132,89.7,1.4,3.56,4.05,4.27,4.3,0.4,0.257,0.568,0.095,0.389,0.084,0.397,2019-04-30
"Rays",45,64,0.257,0.097,1.27,0.282,0.735,0.393,0.226,0.381,0.141,87.8,1.27,4.08,4.15,4.31,4.07,0.5,0.323,0.619,0.125,0.437,0.087,0.337,2019-04-30
"Athletics",43,48.1,0.256,0.112,1.3,0.315,0.791,0.338,0.231,0.431,0.125,89.3,1.47,4.1,4.43,4.86,4.32,0.2,0.319,0.656,0.111,0.406,0.075,0.403,2019-04-30
"Cardinals",43,42.2,0.347,0.088,1.69,0.233,0.74,0.301,0.269,0.43,0.2,89.5,1.01,4.22,4.08,3.51,3.07,0.3,0.346,0.635,0.156,0.438,0.117,0.372,2019-04-30
"Dodgers",42,38.1,0.25,0.094,1.64,0.237,0.765,0.394,0.152,0.455,0.156,88.4,1.15,4.23,5.07,5.03,4.14,-0.1,0.339,0.606,0.132,0.431,0.08,0.31,2019-04-30
"Phillies",36,37.2,0.24,0.082,1.19,0.368,0.786,0.418,0.218,0.364,0.125,88.1,1.54,4.3,4.28,4.66,4.06,0.4,0.317,0.556,0.142,0.406,0.045,0.297,2019-04-30
"Braves",51,45.1,0.229,0.167,0.99,0.288,0.676,0.442,0.217,0.342,0.122,87.5,1.63,4.37,5.11,5.48,5.37,-0.3,0.311,0.629,0.109,0.367,0.057,0.301,2019-04-30
"Red Sox",42,43,0.254,0.138,1.26,0.294,0.751,0.425,0.179,0.396,0.143,91.4,1.42,4.4,4.77,4.9,4.66,0.2,0.316,0.613,0.149,0.399,0.083,0.435,2019-04-30
"Indians",35,32.2,0.211,0.085,1.38,0.305,0.769,0.41,0.24,0.35,0.143,87,1.41,4.41,4.47,4.61,4.41,0.4,0.301,0.627,0.089,0.445,0.04,0.29,2019-04-30
"Giants",35,39.2,0.232,0.101,1.36,0.298,0.756,0.422,0.22,0.358,0.154,89.9,1.36,4.54,4.65,4.64,4.38,0,0.311,0.655,0.096,0.404,0.073,0.445,2019-04-30
"Pirates",35,34.1,0.268,0.085,0.52,0.381,0.671,0.418,0.194,0.388,0.053,85.2,1.51,4.72,2.72,4.16,3.8,0.9,0.339,0.647,0.114,0.454,0.03,0.232,2019-04-30
"Nationals",44,40,0.246,0.109,1.13,0.284,0.692,0.457,0.19,0.352,0.135,88.6,1.33,4.73,4.56,4.78,4.3,0.4,0.313,0.617,0.118,0.403,0.093,0.355,2019-04-30
"Brewers",46,50.2,0.26,0.13,1.24,0.318,0.714,0.456,0.235,0.309,0.167,88.4,1.52,4.8,4.44,4.29,4.41,0.1,0.292,0.583,0.111,0.394,0.059,0.375,2019-04-30
