"Team","PA","HR","R","RBI","SB","BB.","K.","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC.","EV","BsR","Off","Def","WAR","LD.","GB.","FB.","HR.FB","O.Swing.","SwStr.","Barrel.","HardHit.","Date"
"Marlins",114,5,17,16,1,0.088,0.211,0.228,0.301,0.267,0.342,0.495,0.356,127,88.7,-0.3,3.6,0.1,0.6,0.218,0.436,0.346,0.185,0.353,0.124,0.038,0.231,2020-08-04
"Yankees",327,20,51,50,5,0.104,0.242,0.246,0.263,0.243,0.335,0.489,0.351,125,91.2,0.7,10.5,-1.3,1.7,0.191,0.466,0.343,0.286,0.258,0.112,0.096,0.452,2020-08-04
"White Sox",404,15,56,50,3,0.077,0.228,0.179,0.342,0.286,0.347,0.464,0.349,124,87.1,0.1,12,0.4,3,0.237,0.449,0.314,0.174,0.344,0.125,0.076,0.351,2020-08-04
"Phillies",156,7,18,16,0,0.141,0.173,0.201,0.25,0.239,0.346,0.44,0.342,113,91.7,-0.4,2.1,-1,0.5,0.162,0.4,0.438,0.152,0.272,0.091,0.084,0.336,2020-08-04
"Padres",418,15,64,62,17,0.117,0.234,0.204,0.292,0.242,0.339,0.446,0.337,112,89.4,2.5,9,-0.2,2.3,0.21,0.416,0.374,0.153,0.23,0.089,0.105,0.378,2020-08-04
"Cubs",382,16,52,50,2,0.102,0.259,0.207,0.279,0.232,0.335,0.439,0.336,109,90.3,0.9,5.5,1.7,2.4,0.196,0.448,0.357,0.195,0.297,0.116,0.095,0.42,2020-08-04
"Orioles",312,13,41,39,5,0.093,0.202,0.201,0.28,0.252,0.33,0.453,0.335,110,87.3,0.3,4.3,-2.5,1,0.23,0.383,0.388,0.16,0.336,0.119,0.069,0.319,2020-08-04
"Dodgers",449,19,58,56,4,0.096,0.203,0.202,0.274,0.247,0.329,0.449,0.334,112,88.3,-1.2,5.6,-2.7,1.9,0.206,0.422,0.373,0.167,0.237,0.101,0.11,0.382,2020-08-04
"Rockies",346,12,50,48,4,0.09,0.223,0.156,0.33,0.279,0.34,0.435,0.333,92,87.6,1.2,-2.4,0.3,1,0.245,0.348,0.408,0.126,0.33,0.122,0.071,0.311,2020-08-04
"Astros",381,9,52,52,7,0.123,0.199,0.15,0.299,0.252,0.352,0.402,0.33,112,87.1,0.8,6.5,-3.2,1.7,0.238,0.377,0.385,0.093,0.285,0.092,0.036,0.308,2020-08-04
"Reds",363,16,50,49,6,0.118,0.215,0.203,0.24,0.219,0.331,0.421,0.328,102,87.9,-1.5,-0.8,-1.9,1.3,0.215,0.403,0.382,0.18,0.248,0.1,0.073,0.348,2020-08-04
"Mets",438,11,45,45,7,0.094,0.237,0.131,0.33,0.262,0.349,0.393,0.328,110,88.3,-2.2,3.1,-2,1.2,0.246,0.436,0.318,0.124,0.328,0.109,0.06,0.367,2020-08-04
"Giants",417,12,54,51,4,0.094,0.218,0.156,0.301,0.254,0.331,0.41,0.321,104,88,-0.7,1.2,-4.1,1.2,0.24,0.384,0.376,0.114,0.29,0.115,0.082,0.359,2020-08-04
"Red Sox",377,12,46,42,1,0.069,0.228,0.168,0.306,0.254,0.314,0.422,0.317,96,87.2,-1,-3.1,-1.6,0.5,0.174,0.481,0.345,0.135,0.341,0.118,0.057,0.318,2020-08-04
"Braves",413,13,59,57,6,0.092,0.308,0.174,0.322,0.236,0.315,0.41,0.314,94,87.5,0.4,-2.9,-1.2,0.7,0.252,0.368,0.38,0.141,0.312,0.149,0.099,0.366,2020-08-04
"Twins",356,16,51,50,0,0.081,0.247,0.185,0.267,0.232,0.306,0.417,0.312,96,88.6,-1.1,-3.1,0.5,1.3,0.215,0.399,0.386,0.178,0.291,0.119,0.052,0.343,2020-08-04
"Angels",403,13,49,48,4,0.124,0.206,0.165,0.255,0.225,0.323,0.39,0.308,97,89,0.3,-1.4,-2.4,1,0.19,0.448,0.362,0.134,0.252,0.091,0.078,0.34,2020-08-04
"Nationals",242,6,24,23,2,0.074,0.231,0.154,0.3,0.244,0.306,0.398,0.302,84,89,-1.5,-6.6,-3.8,-0.4,0.224,0.394,0.382,0.095,0.316,0.112,0.042,0.355,2020-08-04
"Rays",373,10,46,42,2,0.11,0.247,0.158,0.26,0.21,0.303,0.368,0.296,89,88.5,0,-5,1.5,0.6,0.19,0.494,0.316,0.133,0.289,0.123,0.055,0.35,2020-08-04
"Mariners",417,9,46,43,10,0.091,0.269,0.131,0.304,0.231,0.308,0.362,0.295,89,87.1,1.6,-4.3,-2,0.9,0.188,0.5,0.312,0.111,0.274,0.12,0.068,0.354,2020-08-04
"Blue Jays",270,11,25,24,5,0.07,0.233,0.169,0.266,0.234,0.285,0.403,0.294,84,88.1,0.1,-5.2,-2.2,0,0.215,0.371,0.414,0.143,0.328,0.109,0.069,0.356,2020-08-04
"Royals",408,12,40,40,4,0.047,0.245,0.158,0.285,0.234,0.28,0.392,0.29,79,88.9,-1.4,-12.2,-2.1,0.4,0.245,0.392,0.363,0.119,0.33,0.123,0.092,0.346,2020-08-04
"Brewers",270,5,28,28,1,0.107,0.263,0.129,0.278,0.21,0.315,0.339,0.289,78,88.6,-2.4,-10,0.1,0.2,0.242,0.447,0.311,0.1,0.288,0.127,0.067,0.313,2020-08-04
"Athletics",375,8,41,39,6,0.12,0.261,0.119,0.264,0.204,0.315,0.323,0.289,84,89.7,0.9,-6.4,2.2,0.9,0.214,0.344,0.442,0.081,0.252,0.115,0.058,0.397,2020-08-04
"Cardinals",171,6,18,18,1,0.064,0.257,0.166,0.262,0.217,0.281,0.382,0.288,81,85.7,-0.1,-4.3,0.9,0.4,0.204,0.354,0.442,0.12,0.303,0.114,0.062,0.327,2020-08-04
"Tigers",337,15,38,34,2,0.074,0.303,0.191,0.247,0.205,0.273,0.396,0.287,78,87.3,-0.3,-9.2,-1.8,0.4,0.161,0.459,0.38,0.192,0.327,0.147,0.078,0.39,2020-08-04
"Rangers",294,8,27,27,8,0.116,0.228,0.152,0.231,0.195,0.296,0.348,0.285,69,88.7,1.1,-10.3,-2.7,-0.2,0.204,0.382,0.414,0.104,0.288,0.115,0.063,0.363,2020-08-04
"Indians",380,7,28,25,2,0.095,0.261,0.086,0.247,0.19,0.282,0.277,0.255,53,87.3,-1.4,-23.5,1.4,-0.5,0.186,0.468,0.346,0.085,0.291,0.117,0.038,0.315,2020-08-04
"Pirates",360,10,34,32,3,0.075,0.25,0.122,0.224,0.187,0.252,0.309,0.248,53,86.6,0,-21.6,0.2,-0.5,0.239,0.445,0.315,0.133,0.315,0.139,0.066,0.307,2020-08-04
"Diamondbacks",354,2,27,24,2,0.079,0.232,0.073,0.25,0.192,0.268,0.265,0.242,46,87,0.2,-24.2,0.3,-1.1,0.223,0.479,0.298,0.028,0.317,0.108,0.013,0.315,2020-08-04
"Yankees",327,20,51,50,5,0.104,0.242,0.246,0.263,0.243,0.335,0.489,0.351,125,91.2,0.7,10.5,-1.3,1.7,0.191,0.466,0.343,0.286,0.258,0.112,0.096,0.452,2020-08-05
"White Sox",443,16,59,53,4,0.074,0.235,0.17,0.345,0.284,0.344,0.454,0.344,120,86.8,0.4,11.5,0.4,3.1,0.234,0.455,0.311,0.172,0.339,0.127,0.073,0.352,2020-08-05
"Cubs",417,19,57,55,2,0.103,0.264,0.217,0.284,0.237,0.338,0.454,0.342,114,89.9,1,8.2,1.9,2.8,0.205,0.446,0.349,0.218,0.295,0.116,0.1,0.414,2020-08-05
"Phillies",156,7,18,16,0,0.141,0.173,0.201,0.25,0.239,0.346,0.44,0.342,113,91.7,-0.4,2.1,-1,0.5,0.162,0.4,0.438,0.152,0.272,0.091,0.084,0.336,2020-08-05
"Astros",427,11,60,59,7,0.119,0.194,0.157,0.297,0.253,0.356,0.41,0.334,115,87.3,0.9,9,-3.7,2,0.233,0.382,0.385,0.101,0.288,0.092,0.042,0.313,2020-08-05
"Marlins",149,7,21,19,2,0.081,0.201,0.224,0.265,0.246,0.315,0.47,0.334,113,87.8,0,2.3,-0.1,0.6,0.2,0.438,0.362,0.184,0.334,0.113,0.048,0.248,2020-08-05
"Dodgers",490,20,63,60,4,0.096,0.196,0.195,0.266,0.242,0.328,0.437,0.33,109,88.4,-1.4,4.4,-3,1.9,0.206,0.421,0.373,0.16,0.236,0.101,0.107,0.388,2020-08-05
"Braves",457,16,69,67,8,0.098,0.289,0.188,0.324,0.247,0.328,0.435,0.328,103,87.6,0.9,2.8,-1.1,1.3,0.252,0.369,0.38,0.154,0.306,0.145,0.105,0.367,2020-08-05
"Padres",451,16,66,64,18,0.111,0.244,0.198,0.285,0.234,0.33,0.433,0.328,106,88.9,2.7,6.3,-0.2,2.2,0.207,0.429,0.364,0.157,0.236,0.09,0.102,0.372,2020-08-05
"Rockies",380,13,55,53,4,0.087,0.229,0.16,0.324,0.272,0.332,0.432,0.327,88,87.5,1.2,-4.4,0.2,0.9,0.248,0.339,0.413,0.124,0.336,0.125,0.077,0.315,2020-08-05
"Mets",478,12,48,48,7,0.094,0.245,0.127,0.336,0.263,0.349,0.39,0.327,109,88.4,-2.5,2.8,-2.2,1.3,0.248,0.429,0.323,0.122,0.325,0.111,0.059,0.362,2020-08-05
"Reds",396,18,52,51,6,0.114,0.222,0.202,0.233,0.213,0.321,0.415,0.321,97,87.9,-2.1,-3.7,-2,1.2,0.213,0.417,0.37,0.191,0.254,0.102,0.079,0.35,2020-08-05
"Orioles",343,13,41,39,6,0.087,0.216,0.184,0.269,0.237,0.312,0.421,0.316,97,87,0.5,-0.8,-2.9,0.5,0.219,0.404,0.377,0.151,0.337,0.12,0.064,0.315,2020-08-05
"Twins",394,16,58,57,1,0.094,0.234,0.173,0.272,0.237,0.317,0.41,0.315,98,88.6,-0.9,-2.1,0.5,1.6,0.212,0.394,0.394,0.157,0.284,0.113,0.05,0.351,2020-08-05
"Giants",450,12,56,53,4,0.089,0.222,0.146,0.301,0.251,0.324,0.397,0.313,99,88.2,-0.8,-1.6,-4.3,1,0.235,0.394,0.371,0.107,0.291,0.115,0.076,0.355,2020-08-05
"Red Sox",414,13,47,43,1,0.065,0.232,0.165,0.304,0.251,0.308,0.416,0.312,92,87.5,-1,-5.2,-1.8,0.4,0.176,0.479,0.345,0.133,0.342,0.119,0.059,0.328,2020-08-05
"Nationals",277,8,29,28,3,0.072,0.224,0.162,0.303,0.253,0.31,0.415,0.31,90,88.7,-1.8,-5.4,-4.3,-0.2,0.24,0.391,0.37,0.113,0.316,0.11,0.047,0.347,2020-08-05
"Angels",439,16,54,53,5,0.123,0.205,0.175,0.245,0.222,0.319,0.397,0.309,97,89.2,0.3,-1.3,-2.7,1.2,0.184,0.444,0.372,0.147,0.246,0.086,0.082,0.341,2020-08-05
"Rays",408,10,51,47,3,0.105,0.25,0.158,0.273,0.217,0.306,0.375,0.299,92,88.6,0.1,-4.2,1.6,0.8,0.201,0.467,0.332,0.116,0.283,0.123,0.062,0.355,2020-08-05
"Mariners",453,10,49,46,10,0.093,0.263,0.138,0.296,0.227,0.305,0.365,0.295,89,87,1.7,-4.7,-1.9,0.9,0.193,0.498,0.309,0.114,0.278,0.12,0.069,0.354,2020-08-05
"Athletics",409,10,46,44,7,0.122,0.262,0.126,0.261,0.204,0.315,0.33,0.292,86,89.6,1.2,-5.8,2.5,1.1,0.221,0.336,0.443,0.093,0.252,0.112,0.061,0.402,2020-08-05
"Brewers",305,6,30,30,2,0.108,0.275,0.133,0.286,0.212,0.315,0.345,0.292,79,88.6,-2.4,-10.6,0.1,0.3,0.251,0.447,0.302,0.111,0.287,0.128,0.066,0.315,2020-08-05
"Blue Jays",304,11,26,25,5,0.076,0.227,0.162,0.259,0.227,0.283,0.388,0.288,80,87.4,0.1,-7.3,-2.6,-0.2,0.21,0.395,0.395,0.133,0.32,0.106,0.061,0.349,2020-08-05
"Cardinals",171,6,18,18,1,0.064,0.257,0.166,0.262,0.217,0.281,0.382,0.288,81,85.7,-0.1,-4.3,0.9,0.4,0.204,0.354,0.442,0.12,0.303,0.114,0.062,0.327,2020-08-05
"Royals",444,12,44,44,5,0.043,0.236,0.149,0.289,0.239,0.28,0.388,0.288,78,88.8,-1.2,-13.6,-2.4,0.4,0.249,0.398,0.353,0.11,0.332,0.12,0.086,0.354,2020-08-05
"Tigers",337,15,38,34,2,0.074,0.303,0.191,0.247,0.205,0.273,0.396,0.287,78,87.3,-0.3,-9.2,-1.8,0.4,0.161,0.459,0.38,0.192,0.327,0.147,0.078,0.39,2020-08-05
"Rangers",326,8,28,28,8,0.11,0.233,0.143,0.232,0.192,0.288,0.336,0.277,63,88.8,1.1,-13.7,-3,-0.5,0.199,0.398,0.403,0.096,0.285,0.118,0.057,0.355,2020-08-05
"Pirates",400,10,37,35,3,0.08,0.248,0.119,0.236,0.194,0.262,0.313,0.255,57,86.9,0,-21.9,-0.1,-0.4,0.231,0.432,0.337,0.112,0.314,0.138,0.071,0.318,2020-08-05
"Indians",419,8,32,29,2,0.1,0.26,0.087,0.235,0.183,0.282,0.27,0.253,52,87.1,-1.5,-26.3,1.5,-0.6,0.186,0.453,0.36,0.086,0.288,0.116,0.039,0.305,2020-08-05
"Diamondbacks",392,2,29,26,2,0.084,0.217,0.071,0.248,0.194,0.273,0.266,0.245,48,87.2,0.3,-25.7,0.2,-1.1,0.231,0.463,0.306,0.024,0.31,0.104,0.015,0.317,2020-08-05
"Yankees",388,23,61,59,5,0.093,0.245,0.234,0.289,0.257,0.339,0.491,0.354,126,90.5,0.8,13.3,-2,2.1,0.207,0.451,0.341,0.274,0.271,0.115,0.088,0.436,2020-08-06
"Astros",465,15,67,66,7,0.118,0.2,0.179,0.29,0.252,0.353,0.431,0.339,119,87.9,1,11.7,-4,2.4,0.235,0.362,0.404,0.121,0.284,0.095,0.058,0.334,2020-08-06
"Cubs",455,19,63,59,3,0.099,0.266,0.203,0.296,0.241,0.336,0.443,0.338,111,89.6,1.3,7.4,2.1,2.9,0.208,0.456,0.336,0.207,0.293,0.116,0.091,0.409,2020-08-06
"Phillies",222,9,30,26,1,0.135,0.167,0.183,0.255,0.241,0.347,0.424,0.338,110,90.1,-0.2,2.6,-1.5,0.7,0.178,0.434,0.388,0.153,0.28,0.099,0.071,0.37,2020-08-06
"White Sox",475,16,59,53,4,0.074,0.232,0.16,0.339,0.279,0.34,0.44,0.337,116,86.8,0,9.2,0.7,3,0.224,0.469,0.307,0.162,0.344,0.126,0.074,0.355,2020-08-06
"Padres",491,18,72,70,20,0.112,0.248,0.201,0.288,0.236,0.331,0.437,0.331,108,89.1,3,8,0,2.5,0.211,0.422,0.366,0.162,0.237,0.088,0.104,0.37,2020-08-06
"Dodgers",526,22,70,67,4,0.093,0.196,0.203,0.264,0.241,0.324,0.444,0.331,110,88.4,-1.6,4.8,-3.4,2,0.196,0.417,0.387,0.157,0.237,0.101,0.107,0.386,2020-08-06
"Mets",517,12,51,51,8,0.101,0.236,0.12,0.329,0.261,0.35,0.381,0.324,107,88.5,-2.4,2.1,-2,1.3,0.245,0.436,0.318,0.114,0.319,0.107,0.057,0.366,2020-08-06
"Braves",489,17,70,68,8,0.1,0.294,0.182,0.314,0.238,0.321,0.42,0.32,98,87.4,0.6,-0.8,-1.3,1.1,0.238,0.39,0.372,0.157,0.307,0.149,0.103,0.364,2020-08-06
"Rockies",414,14,58,56,5,0.085,0.225,0.154,0.312,0.266,0.324,0.42,0.319,83,87.3,1.1,-7.9,0.3,0.7,0.246,0.339,0.414,0.121,0.335,0.121,0.07,0.301,2020-08-06
"Red Sox",453,15,52,48,1,0.062,0.236,0.17,0.307,0.254,0.31,0.423,0.316,95,87.5,-1,-4.2,-1.9,0.6,0.178,0.476,0.346,0.14,0.359,0.123,0.067,0.33,2020-08-06
"Twins",432,17,63,62,1,0.095,0.229,0.172,0.269,0.235,0.317,0.406,0.314,97,88,-0.9,-2.7,0.6,1.7,0.211,0.4,0.389,0.153,0.286,0.111,0.049,0.34,2020-08-06
"Reds",430,18,52,51,6,0.119,0.226,0.19,0.228,0.206,0.317,0.396,0.313,92,87.5,-2.3,-6.8,-2.1,1,0.213,0.412,0.375,0.176,0.253,0.106,0.077,0.344,2020-08-06
"Angels",473,20,60,59,5,0.114,0.211,0.19,0.234,0.217,0.311,0.407,0.308,97,89,0.3,-1.7,-3,1.2,0.178,0.438,0.384,0.165,0.248,0.088,0.086,0.333,2020-08-06
"Giants",484,13,60,57,4,0.083,0.217,0.146,0.294,0.248,0.316,0.394,0.308,95,88.4,-0.8,-4,-4.7,0.9,0.224,0.402,0.375,0.105,0.295,0.114,0.075,0.363,2020-08-06
"Mariners",493,11,56,53,14,0.095,0.252,0.143,0.304,0.236,0.315,0.38,0.304,95,87.1,2.6,-0.7,-2,1.5,0.194,0.489,0.317,0.11,0.272,0.116,0.069,0.349,2020-08-06
"Orioles",398,13,42,40,6,0.09,0.221,0.165,0.262,0.225,0.306,0.39,0.303,89,86.5,0.5,-5,-3.2,0.2,0.207,0.406,0.387,0.129,0.336,0.12,0.056,0.306,2020-08-06
"Athletics",444,14,52,50,7,0.119,0.273,0.148,0.259,0.206,0.315,0.354,0.299,91,89.9,1.3,-3.6,2.7,1.5,0.222,0.345,0.433,0.124,0.258,0.112,0.073,0.41,2020-08-06
"Marlins",201,8,24,22,3,0.085,0.224,0.189,0.24,0.217,0.289,0.406,0.299,90,87.4,0.2,-2.7,-0.4,0.2,0.197,0.474,0.328,0.178,0.324,0.115,0.044,0.255,2020-08-06
"Nationals",308,8,30,29,3,0.065,0.221,0.151,0.29,0.243,0.295,0.394,0.295,80,88.6,-1.9,-9.7,-4.9,-0.6,0.24,0.41,0.35,0.105,0.317,0.106,0.046,0.349,2020-08-06
"Rays",442,10,51,47,3,0.109,0.256,0.154,0.27,0.211,0.303,0.365,0.295,88,88.5,0,-6.3,1.7,0.7,0.206,0.462,0.332,0.109,0.277,0.12,0.058,0.347,2020-08-06
"Cardinals",171,6,18,18,1,0.064,0.257,0.166,0.262,0.217,0.281,0.382,0.288,81,85.7,-0.1,-4.3,0.9,0.4,0.204,0.354,0.442,0.12,0.303,0.114,0.062,0.327,2020-08-06
"Tigers",337,15,38,34,2,0.074,0.303,0.191,0.247,0.205,0.273,0.396,0.287,78,87.3,-0.3,-9.2,-1.8,0.4,0.161,0.459,0.38,0.192,0.327,0.147,0.078,0.39,2020-08-06
"Royals",476,12,45,44,5,0.042,0.235,0.141,0.283,0.233,0.274,0.374,0.28,73,88.5,-1.2,-17.6,-2.5,0.1,0.243,0.402,0.354,0.102,0.334,0.12,0.08,0.343,2020-08-06
"Brewers",338,6,31,31,2,0.101,0.281,0.118,0.281,0.206,0.302,0.324,0.278,70,87.9,-2.7,-15.6,0.3,0,0.255,0.46,0.285,0.105,0.287,0.131,0.064,0.307,2020-08-06
"Diamondbacks",436,6,43,40,2,0.085,0.2,0.113,0.261,0.216,0.294,0.329,0.276,69,87.5,-0.1,-17.4,0.3,-0.1,0.227,0.457,0.316,0.063,0.311,0.101,0.036,0.325,2020-08-06
"Blue Jays",337,11,28,27,6,0.071,0.231,0.149,0.254,0.22,0.273,0.369,0.276,72,87.5,-0.1,-11.8,-2.9,-0.6,0.206,0.382,0.412,0.115,0.316,0.107,0.064,0.345,2020-08-06
"Rangers",361,9,32,32,10,0.102,0.247,0.144,0.238,0.194,0.283,0.339,0.274,61,88.9,1.6,-15.7,-3.5,-0.6,0.207,0.401,0.392,0.101,0.281,0.12,0.056,0.358,2020-08-06
"Indians",451,8,34,31,2,0.106,0.257,0.081,0.233,0.181,0.284,0.262,0.253,52,86.8,-1.5,-28.6,1.6,-0.7,0.181,0.462,0.357,0.081,0.286,0.116,0.036,0.295,2020-08-06
"Pirates",431,11,39,37,3,0.077,0.244,0.12,0.227,0.189,0.255,0.309,0.25,54,86.7,-0.5,-26,-0.3,-0.7,0.222,0.444,0.333,0.115,0.313,0.134,0.076,0.326,2020-08-06
"Yankees",426,24,65,63,5,0.087,0.246,0.225,0.292,0.257,0.335,0.481,0.349,122,89.7,0.4,12.2,-2.2,2.1,0.207,0.45,0.343,0.258,0.282,0.114,0.087,0.413,2020-08-07
"Phillies",257,10,35,31,1,0.132,0.175,0.189,0.263,0.243,0.346,0.432,0.34,111,88.6,-0.2,3.5,-1.8,0.8,0.171,0.44,0.389,0.147,0.282,0.101,0.062,0.345,2020-08-07
"Astros",500,17,71,70,8,0.112,0.204,0.183,0.288,0.251,0.346,0.434,0.337,117,88,1.2,11.7,-4.3,2.5,0.235,0.367,0.398,0.129,0.283,0.095,0.057,0.336,2020-08-07
"White Sox",511,17,62,56,4,0.074,0.243,0.158,0.336,0.273,0.335,0.431,0.332,112,86.8,0.2,7.9,0.8,3.1,0.226,0.462,0.312,0.16,0.343,0.126,0.076,0.357,2020-08-07
"Padres",491,18,72,70,20,0.112,0.248,0.201,0.288,0.236,0.331,0.437,0.331,108,89.1,3,8,0,2.5,0.211,0.422,0.366,0.162,0.237,0.088,0.104,0.37,2020-08-07
"Dodgers",526,22,70,67,4,0.093,0.196,0.203,0.264,0.241,0.324,0.444,0.331,110,88.4,-1.6,4.8,-3.4,2,0.196,0.417,0.387,0.157,0.237,0.101,0.107,0.386,2020-08-07
"Cubs",491,19,65,61,3,0.096,0.269,0.187,0.297,0.238,0.332,0.425,0.33,105,89.2,1.4,4.7,2.4,2.8,0.206,0.459,0.334,0.192,0.297,0.114,0.087,0.399,2020-08-07
"Rockies",451,17,64,62,5,0.089,0.217,0.17,0.308,0.268,0.329,0.438,0.328,89,87.3,1.2,-5.2,0.3,1.1,0.242,0.34,0.418,0.133,0.334,0.12,0.073,0.3,2020-08-07
"Mets",517,12,51,51,8,0.101,0.236,0.12,0.329,0.261,0.35,0.381,0.324,107,88.5,-2.4,2.1,-2,1.3,0.245,0.436,0.318,0.114,0.319,0.107,0.057,0.366,2020-08-07
"Braves",521,19,74,72,8,0.1,0.292,0.187,0.3,0.232,0.315,0.419,0.316,95,87.5,0.6,-2.6,-1.5,0.9,0.241,0.376,0.383,0.16,0.309,0.147,0.099,0.372,2020-08-07
"Twins",471,20,68,67,2,0.093,0.225,0.178,0.265,0.236,0.316,0.414,0.316,98,87.9,-0.7,-1.6,0.5,1.9,0.21,0.398,0.392,0.163,0.293,0.109,0.054,0.338,2020-08-07
"Red Sox",453,15,52,48,1,0.062,0.236,0.17,0.307,0.254,0.31,0.423,0.316,95,87.5,-1,-4.2,-1.9,0.6,0.178,0.476,0.346,0.14,0.359,0.123,0.067,0.33,2020-08-07
"Orioles",437,17,49,47,6,0.085,0.215,0.194,0.258,0.23,0.306,0.424,0.314,96,87.3,0.5,-1.6,-3.7,0.6,0.209,0.39,0.401,0.145,0.334,0.115,0.07,0.334,2020-08-07
"Giants",521,14,64,61,4,0.083,0.209,0.146,0.298,0.253,0.321,0.399,0.312,98,88,-0.9,-2.4,-5,1.1,0.222,0.416,0.363,0.107,0.298,0.111,0.069,0.358,2020-08-07
"Marlins",239,9,32,29,5,0.075,0.213,0.192,0.261,0.235,0.301,0.427,0.311,97,87.7,0.7,-0.2,-0.2,0.6,0.218,0.473,0.309,0.176,0.325,0.111,0.054,0.289,2020-08-07
"Angels",512,22,66,65,5,0.111,0.209,0.194,0.231,0.217,0.311,0.411,0.31,98,88.9,0.2,-1.5,-3.3,1.3,0.181,0.433,0.386,0.167,0.247,0.087,0.079,0.325,2020-08-07
"Royals",521,15,58,57,7,0.046,0.232,0.166,0.302,0.251,0.292,0.417,0.304,89,88.9,-0.7,-8.1,-2.2,1.3,0.238,0.4,0.362,0.114,0.336,0.119,0.084,0.349,2020-08-07
"Reds",463,18,52,51,6,0.119,0.233,0.178,0.224,0.198,0.31,0.377,0.303,85,87.5,-2.4,-11.2,-2.1,0.7,0.214,0.417,0.369,0.168,0.259,0.109,0.079,0.344,2020-08-07
"Athletics",479,15,58,56,7,0.121,0.269,0.145,0.258,0.206,0.316,0.351,0.298,91,89.9,1.3,-4.2,3,1.6,0.213,0.348,0.44,0.121,0.26,0.112,0.071,0.396,2020-08-07
"Mariners",525,12,57,54,15,0.09,0.255,0.142,0.294,0.229,0.305,0.372,0.296,89,86.9,2.9,-4,-2.2,1.2,0.196,0.491,0.313,0.114,0.277,0.118,0.068,0.339,2020-08-07
"Nationals",308,8,30,29,3,0.065,0.221,0.151,0.29,0.243,0.295,0.394,0.295,80,88.6,-1.9,-9.7,-4.9,-0.6,0.24,0.41,0.35,0.105,0.317,0.106,0.046,0.349,2020-08-07
"Rays",442,10,51,47,3,0.109,0.256,0.154,0.27,0.211,0.303,0.365,0.295,88,88.5,0,-6.3,1.7,0.7,0.206,0.462,0.332,0.109,0.277,0.12,0.058,0.347,2020-08-07
"Brewers",388,8,39,39,2,0.106,0.271,0.122,0.293,0.22,0.32,0.342,0.294,80,87.1,-3.2,-12.9,0,0.4,0.286,0.437,0.277,0.125,0.29,0.127,0.06,0.296,2020-08-07
"Cardinals",171,6,18,18,1,0.064,0.257,0.166,0.262,0.217,0.281,0.382,0.288,81,85.7,-0.1,-4.3,0.9,0.4,0.204,0.354,0.442,0.12,0.303,0.114,0.062,0.327,2020-08-07
"Tigers",337,15,38,34,2,0.074,0.303,0.191,0.247,0.205,0.273,0.396,0.287,78,87.3,-0.3,-9.2,-1.8,0.4,0.161,0.459,0.38,0.192,0.327,0.147,0.078,0.39,2020-08-07
"Rangers",400,11,36,36,12,0.098,0.235,0.154,0.249,0.208,0.29,0.362,0.285,69,89.2,1.9,-13.4,-3.8,-0.3,0.202,0.411,0.388,0.11,0.276,0.119,0.057,0.379,2020-08-07
"Diamondbacks",474,6,48,45,2,0.089,0.19,0.114,0.271,0.225,0.304,0.339,0.285,75,87.5,0,-15.4,0.3,0.2,0.231,0.461,0.308,0.058,0.306,0.1,0.039,0.334,2020-08-07
"Blue Jays",369,12,31,30,6,0.065,0.238,0.15,0.249,0.214,0.263,0.364,0.269,67,87.4,-0.3,-15.2,-3.1,-0.8,0.208,0.388,0.404,0.117,0.322,0.11,0.062,0.342,2020-08-07
"Indians",495,10,47,44,2,0.115,0.261,0.096,0.248,0.192,0.299,0.287,0.268,62,86.8,-1.5,-24.7,2.1,0,0.191,0.465,0.344,0.097,0.285,0.118,0.04,0.297,2020-08-07
"Pirates",465,12,45,43,5,0.075,0.243,0.121,0.23,0.191,0.255,0.312,0.251,54,86.7,-0.1,-27.2,-0.7,-0.7,0.218,0.446,0.337,0.114,0.319,0.138,0.073,0.317,2020-08-07
"Phillies",257,10,35,31,1,0.132,0.175,0.189,0.263,0.243,0.346,0.432,0.34,111,88.6,-0.2,3.5,-1.8,0.8,0.171,0.44,0.389,0.147,0.282,0.101,0.062,0.345,2020-08-08
"Dodgers",565,26,77,74,4,0.094,0.195,0.215,0.262,0.243,0.329,0.459,0.338,114,88.5,-1.8,8.5,-3.7,2.5,0.196,0.399,0.405,0.166,0.234,0.1,0.105,0.386,2020-08-08
"Yankees",459,24,65,63,5,0.092,0.248,0.212,0.279,0.244,0.326,0.456,0.336,114,89.4,0.4,8,-2.5,1.7,0.203,0.445,0.352,0.235,0.281,0.116,0.081,0.4,2020-08-08
"Rockies",492,20,72,70,5,0.091,0.215,0.181,0.306,0.268,0.332,0.45,0.334,93,87.5,1.2,-3.3,0.4,1.4,0.237,0.35,0.413,0.145,0.331,0.119,0.079,0.314,2020-08-08
"Cubs",491,19,65,61,3,0.096,0.269,0.187,0.297,0.238,0.332,0.425,0.33,105,89.2,1.4,4.7,2.4,2.8,0.206,0.459,0.334,0.192,0.297,0.114,0.087,0.399,2020-08-08
"Orioles",489,18,60,58,6,0.086,0.211,0.196,0.285,0.249,0.323,0.446,0.329,107,87.4,0.5,4.4,-4.2,1.3,0.23,0.382,0.388,0.141,0.334,0.115,0.071,0.329,2020-08-08
